"","Gram","Count"
"19884","incantatory",3
"19885","incapability",5
"19886","incapable",221
"19887","incapacitate",5
"19888","incapacitation",5
"19889","incapacity",17
"19890","incarcerate",9
"19891","incarceration",83
"19892","incarnate",63
"19893","incarnation",169
"19894","incarnational",3
"19895","incarnationist",1
"19896","incarnative",1
"19897","incase",38
"19898","incautious",1
"19899","incendiary",36
"19900","incense",93
"19901","incentive",261
"19902","inception",165
"19903","incertitude",1
"19904","incessancy",1
"19905","incessant",91
"19906","incessantly",55
"19907","incestuous",21
"19908","incestuously",2
"19909","inch",1964
"19910","inched",24
"19911","inchoate",9
"19912","inchworm",2
"19913","incide",1
"19914","incidence",76
"19915","incident",1042
"19916","incidental",52
"19917","incidentally",262
"19918","incidently",7
"19919","incinerate",5
"19920","incineration",7
"19921","incinerator",11
"19922","incipient",10
"19923","incision",41
"19924","incisive",26
"19925","incisively",2
"19926","incisiveness",1
"19927","incisor",4
"19928","incite",42
"19929","incitement",39
"19930","inciter",2
"19931","incitive",1
"19932","incivility",5
"19933","inclement",30
"19934","inclination",112
"19935","incline",78
"19936","inclosure",2
"19937","include",4257
"19938","included",3134
"19939","incluse",1
"19940","inclusion",237
"19941","inclusive",229
"19942","inclusiveness",20
"19943","incognita",3
"19944","incognito",33
"19945","incognizant",1
"19946","incoherence",9
"19947","incoherency",2
"19948","incoherent",63
"19949","incoherently",8
"19950","income",1659
"19951","incomer",1
"19952","incoming",142
"19953","incommensurable",2
"19954","incommensurate",1
"19955","incommunicable",1
"19956","incommunicado",7
"19957","incommunicative",1
"19958","incomparable",36
"19959","incomparably",5
"19960","incompatibility",12
"19961","incompatible",66
"19962","incompetence",92
"19963","incompetency",7
"19964","incompetent",116
"19965","incompetently",5
"19966","incomplete",196
"19967","incompletely",3
"19968","incompleteness",9
"19969","incompletion",2
"19970","incompossible",1
"19971","incomprehensibility",3
"19972","incomprehensible",76
"19973","incomprehensibleness",1
"19974","incomprehensibly",6
"19975","incomprehension",17
"19976","incompressible",1
"19977","inconceivable",64
"19978","inconceivably",5
"19979","inconclusive",33
"19980","inconclusively",1
"19981","inconducive",1
"19982","incongruence",2
"19983","incongruent",4
"19984","incongruity",12
"19985","incongruous",40
"19986","incongruously",7
"19987","inconnu",1
"19988","inconsequential",57
"19989","inconsequentiality",1
"19990","inconsequentially",1
"19991","inconsiderable",5
"19992","inconsiderate",42
"19993","inconsiderately",2
"19994","inconsiderateness",1
"19995","inconsideration",2
"19996","inconsistency",39
"19997","inconsistent",129
"19998","inconsistently",5
"19999","inconsolable",15
"20000","inconsolably",3
"20001","inconspicuous",15
"20002","inconspicuously",5
"20003","inconstant",4
"20004","incontestable",3
"20005","incontestably",2
"20006","incontinence",29
"20007","incontinent",12
"20008","incontrovertible",21
"20009","incontrovertibly",1
"20010","inconvenience",139
"20011","inconvenient",105
"20012","inconveniently",12
"20013","incorporate",459
"20014","incorporated",982
"20015","incorporation",30
"20016","incorporative",1
"20017","incorporeal",4
"20018","incorrect",229
"20019","incorrectly",106
"20020","incorrectness",2
"20021","incorrigible",12
"20022","incorrigibly",1
"20023","incorrupt",3
"20024","incorruptibility",3
"20025","incorruptible",9
"20026","incorruption",3
"20027","increase",2403
"20028","increasing",1124
"20029","increasingly",1048
"20030","incredible",1788
"20031","incredibly",1812
"20032","incredulity",27
"20033","incredulous",58
"20034","incredulously",26
"20035","increment",21
"20036","incremental",49
"20037","incrementation",1
"20038","incriminate",4
"20039","incrimination",4
"20040","incubate",5
"20041","incubation",19
"20042","incubator",43
"20043","incubi",3
"20044","incubus",9
"20045","inculcate",11
"20046","inculcation",2
"20047","inculpatory",3
"20048","incumbent",125
"20049","incur",43
"20050","incurability",2
"20051","incurable",33
"20052","incurably",3
"20053","incurious",3
"20054","incursion",15
"20055","incus",1
"20056","indan",1
"20057","inde",2
"20058","indebted",60
"20059","indebtedness",17
"20060","indebtment",1
"20061","indecency",6
"20062","indecent",42
"20063","indecently",6
"20064","indecipherable",13
"20065","indecision",50
"20066","indecisive",44
"20067","indecisively",2
"20068","indecisiveness",5
"20069","indecorous",2
"20070","indecorously",1
"20071","indeed",3619
"20072","indeedy",3
"20073","indefatigability",1
"20074","indefatigable",6
"20075","indefatigably",1
"20076","indefeasible",2
"20077","indefectibility",2
"20078","indefensibility",1
"20079","indefensible",26
"20080","indefensibly",2
"20081","indefinable",12
"20082","indefinite",80
"20083","indefinitely",112
"20084","indefiniteness",3
"20085","indelible",50
"20086","indelibly",15
"20087","indelicately",1
"20088","indemnification",5
"20089","indemnify",2
"20090","indemnity",29
"20091","indent",13
"20092","indentation",20
"20093","indented",4
"20094","indenture",5
"20095","indentured",17
"20096","independence",858
"20097","independent",1755
"20098","independently",224
"20099","indescribable",60
"20100","indescribably",9
"20101","indestructible",35
"20102","indeterminable",4
"20103","indeterminacy",4
"20104","indeterminate",24
"20105","index",655
"20106","indexed",27
"20107","indexing",19
"20108","indic",3
"20109","indicate",500
"20110","indication",373
"20111","indicative",103
"20112","indicatively",1
"20113","indicator",164
"20114","indices",43
"20115","indicia",1
"20116","indicium",1
"20117","indict",14
"20118","indictable",2
"20119","indictment",88
"20120","indifference",133
"20121","indifferent",125
"20122","indifferently",9
"20123","indigence",1
"20124","indigency",3
"20125","indigeneity",2
"20126","indigenist",3
"20127","indigenous",418
"20128","indigenously",1
"20129","indigent",12
"20130","indigested",1
"20131","indigestible",7
"20132","indigestibly",1
"20133","indigestion",27
"20134","indignance",1
"20135","indignant",56
"20136","indignantly",13
"20137","indignation",74
"20138","indignity",18
"20139","indigo",149
"20140","indirect",128
"20141","indirectly",125
"20142","indiscernible",4
"20143","indiscipline",3
"20144","indiscreet",6
"20145","indiscreetly",1
"20146","indiscretion",10
"20147","indiscriminate",32
"20148","indiscriminately",29
"20149","indispensability",1
"20150","indispensable",70
"20151","indispensably",1
"20152","indisposed",6
"20153","indisputable",25
"20154","indisputably",14
"20155","indissociable",1
"20156","indissolubility",1
"20157","indissoluble",2
"20158","indistinct",34
"20159","indistinctly",1
"20160","indistinguishable",58
"20161","indistinguishably",1
"20162","indite",5
"20163","indium",1
"20164","individual",3122
"20165","individualism",71
"20166","individualist",11
"20167","individualistic",26
"20168","individuality",97
"20169","individualization",1
"20170","individualize",5
"20171","individually",339
"20172","individuation",16
"20173","indivisible",3
"20174","indivisibly",1
"20175","indoctrinate",11
"20176","indoctrination",65
"20177","indole",1
"20178","indolence",6
"20179","indolent",11
"20180","indomitability",1
"20181","indomitable",17
"20182","indoor",357
"20183","indoors",269
"20184","indubitable",1
"20185","indubitably",5
"20186","induce",95
"20187","induced",243
"20188","inducement",3
"20189","inducer",3
"20190","induct",4
"20191","inductance",3
"20192","inductee",2
"20193","induction",75
"20194","inductive",13
"20195","inductively",1
"20196","inductor",1
"20197","indulge",310
"20198","indulgence",145
"20199","indulgent",129
"20200","indulgently",11
"20201","indulging",110
"20202","indult",1
"20203","indumentum",1
"20204","industrial",916
"20205","industrialism",11
"20206","industrialist",16
"20207","industrialization",30
"20208","industrialize",2
"20209","industrially",11
"20210","industrious",44
"20211","industriously",7
"20212","industriousness",7
"20213","industry",3290
"20214","indwell",3
"20215","indy",74
"20216","inebriate",2
"20217","inebriation",8
"20218","inedible",20
"20219","ineffable",22
"20220","ineffably",2
"20221","ineffective",133
"20222","ineffectively",4
"20223","ineffectiveness",12
"20224","ineffectual",29
"20225","ineffectuality",3
"20226","ineffectually",3
"20227","inefficacious",2
"20228","inefficacy",1
"20229","inefficiency",27
"20230","inefficient",87
"20231","inefficiently",3
"20232","inelastic",2
"20233","inelegance",1
"20234","inelegant",9
"20235","inelegantly",6
"20236","ineligibility",3
"20237","ineligible",37
"20238","ineliminable",1
"20239","ineloquent",1
"20240","ineluctability",1
"20241","ineluctable",8
"20242","ineluctably",1
"20243","inept",69
"20244","ineptitude",28
"20245","ineptly",3
"20246","ineptness",5
"20247","inequality",200
"20248","inequitable",22
"20249","inequity",14
"20250","ineradicable",4
"20251","ineradicably",1
"20252","inerrancy",27
"20253","inerrant",10
"20254","inert",29
"20255","inertance",5
"20256","inertia",47
"20257","inertial",2
"20258","inescapable",60
"20259","inescapably",9
"20260","inessential",7
"20261","inestimable",11
"20262","inevitability",46
"20263","inevitable",720
"20264","inevitably",485
"20265","inexact",4
"20266","inexactitude",4
"20267","inexactly",1
"20268","inexactness",1
"20269","inexcusable",33
"20270","inexcusably",4
"20271","inexhaustible",18
"20272","inexhaustibly",1
"20273","inexistent",1
"20274","inexorability",1
"20275","inexorable",32
"20276","inexorably",23
"20277","inexpedient",1
"20278","inexpensive",327
"20279","inexpensively",12
"20280","inexpensiveness",1
"20281","inexperience",34
"20282","inexperienced",101
"20283","inexpert",4
"20284","inexpertly",5
"20285","inexplicable",106
"20286","inexplicables",1
"20287","inexplicably",93
"20288","inexpressible",8
"20289","inexpressibles",2
"20290","inexpressibly",3
"20291","inexpressive",1
"20292","inextinguishable",1
"20293","inextricable",6
"20294","inextricably",49
"20295","infallibility",11
"20296","infallible",41
"20297","infallibly",4
"20298","infamous",373
"20299","infamously",7
"20300","infamy",25
"20301","infancy",76
"20302","infant",367
"20303","infante",12
"20304","infanthood",1
"20305","infanticide",12
"20306","infantile",25
"20307","infantilism",3
"20308","infantry",107
"20309","infantryman",5
"20310","infarct",1
"20311","infarction",3
"20312","infatuation",44
"20313","infeasibility",1
"20314","infeasible",3
"20315","infect",117
"20316","infected",272
"20317","infection",583
"20318","infectious",144
"20319","infectiously",5
"20320","infective",2
"20321","infectivity",1
"20322","infecund",1
"20323","infelicitous",1
"20324","infelicitously",1
"20325","infer",38
"20326","inference",61
"20327","inferential",21
"20328","inferentialism",1
"20329","inferentialist",1
"20330","inferentially",2
"20331","inferior",198
"20332","inferiority",37
"20333","infernal",34
"20334","infernally",1
"20335","inferno",69
"20336","infertile",26
"20337","infertility",131
"20338","infest",11
"20339","infestation",54
"20340","infidel",40
"20341","infidelity",71
"20342","infield",22
"20343","infielder",7
"20344","infighting",21
"20345","infill",3
"20346","infilling",4
"20347","infiltrate",50
"20348","infiltration",40
"20349","infinite",436
"20350","infinitely",147
"20351","infiniteness",1
"20352","infinitesimal",17
"20353","infinitesimally",4
"20354","infinitive",7
"20355","infinity",145
"20356","infirm",14
"20357","infirmarian",1
"20358","infirmary",22
"20359","infirmity",9
"20360","infix",1
"20361","inflame",18
"20362","inflamed",45
"20363","inflaming",6
"20364","inflammable",2
"20365","inflammation",121
"20366","inflammatory",104
"20367","inflatable",42
"20368","inflate",27
"20369","inflated",95
"20370","inflation",349
"20371","inflationary",13
"20372","inflationism",1
"20373","inflect",3
"20374","inflected",12
"20375","inflection",20
"20376","inflexibility",12
"20377","inflexible",30
"20378","inflexibly",3
"20379","inflict",101
"20380","infliction",10
"20381","inflorescence",3
"20382","inflow",19
"20383","influence",1785
"20384","influencer",11
"20385","influential",366
"20386","influentially",1
"20387","influenza",307
"20388","influx",119
"20389","inform",403
"20390","informal",197
"20391","informality",5
"20392","informally",21
"20393","informant",39
"20394","information",7784
"20395","informational",52
"20396","informative",283
"20397","informed",1159
"20398","informer",17
"20399","infra",8
"20400","infraction",14
"20401","infrared",31
"20402","infrastructure",541
"20403","infrequency",1
"20404","infrequent",47
"20405","infrequently",38
"20406","infringe",53
"20407","infringement",397
"20408","infringer",36
"20409","infructuous",1
"20410","infuriate",7
"20411","infuriatingly",7
"20412","infuse",78
"20413","infuser",1
"20414","infusion",81
"20415","ing",324
"20416","ingenious",89
"20417","ingeniously",8
"20418","ingeniousness",1
"20419","ingenue",7
"20420","ingenuity",86
"20421","ingenuous",3
"20422","ingest",42
"20423","ingestion",17
"20424","ingle",6
"20425","inglenook",2
"20426","inglorious",6
"20427","ingoing",1
"20428","ingot",2
"20429","ingrain",2
"20430","ingrained",104
"20431","ingrate",4
"20432","ingratiate",6
"20433","ingratiating",6
"20434","ingratiatingly",1
"20435","ingratitude",6
"20436","ingredient",427
"20437","ingress",10
"20438","ingrown",8
"20439","inguinal",7
"20440","inhabit",146
"20441","inhabitable",2
"20442","inhabitant",21
"20443","inhabitation",1
"20444","inhabited",107
"20445","inhalant",1
"20446","inhalation",24
"20447","inhalator",2
"20448","inhale",78
"20449","inhaler",36
"20450","inharmonious",1
"20451","inharmony",1
"20452","inhere",3
"20453","inherent",321
"20454","inherently",212
"20455","inherit",147
"20456","inheritance",180
"20457","inheritor",13
"20458","inhibit",31
"20459","inhibition",15
"20460","inhibitive",1
"20461","inhibitor",7
"20462","inhospitable",24
"20463","inhospitably",1
"20464","inhospitality",4
"20465","inhuman",58
"20466","inhumane",56
"20467","inhumanely",3
"20468","inhumanity",24
"20469","inhumanly",4
"20470","inhumation",1
"20471","inhume",1
"20472","inimicable",1
"20473","inimical",6
"20474","inimitability",4
"20475","inimitable",30
"20476","inimitably",3
"20477","iniquitous",4
"20478","iniquity",66
"20479","initial",1361
"20480","initialize",6
"20481","initially",1029
"20482","initiate",132
"20483","initiation",112
"20484","initiative",548
"20485","initiator",8
"20486","initiatory",15
"20487","initis",1
"20488","inject",90
"20489","injectable",4
"20490","injection",144
"20491","injector",6
"20492","injudicious",2
"20493","injunct",2
"20494","injunction",124
"20495","injunctive",12
"20496","injure",68
"20497","injured",606
"20498","injurious",25
"20499","injuriously",1
"20500","injury",886
"20501","injustice",266
"20502","ink",2271
"20503","inker",34
"20504","inkle",1
"20505","inkling",66
"20506","inkosi",2
"20507","inkpot",3
"20508","inks",465
"20509","inkshed",3
"20510","inkslinger",1
"20511","inkstand",1
"20512","inkwell",6
"20513","inky",134
"20514","inlaid",14
"20515","inland",114
"20516","inlaw",1
"20517","inlay",10
"20518","inlet",36
"20519","inly",1
"20520","inmate",101
"20521","inmost",5
"20522","inn",349
"20523","innate",162
"20524","innately",32
"20525","inner",1567
"20526","innerly",1
"20527","innermost",30
"20528","inness",1
"20529","inning",116
"20530","innkeeper",23
"20531","innocence",408
"20532","innocent",1045
"20533","innocently",95
"20534","innocuous",62
"20535","innocuously",5
"20536","innocuousness",1
"20537","innovate",33
"20538","innovation",536
"20539","innovative",532
"20540","innovator",33
"20541","innoxious",1
"20542","innuendo",47
"20543","innumerable",71
"20544","innyard",1
"20545","inoculate",3
"20546","inoculation",4
"20547","inoffensive",19
"20548","inoffensiveness",1
"20549","inofficially",1
"20550","inoperable",17
"20551","inoperative",12
"20552","inopportune",19
"20553","inordinary",1
"20554","inordinate",48
"20555","inordinately",14
"20556","inorganic",13
"20557","inositol",3
"20558","inpatient",43
"20559","input",432
"20560","inquest",29
"20561","inquire",73
"20562","inquirer",16
"20563","inquiring",54
"20564","inquiry",337
"20565","inquisition",73
"20566","inquisitional",1
"20567","inquisitive",79
"20568","inquisitively",4
"20569","inquisitiveness",8
"20570","inquisitor",25
"20571","inquisitorial",2
"20572","inroad",2
"20573","inrush",1
"20574","insane",768
"20575","insanely",191
"20576","insaneness",1
"20577","insanitary",3
"20578","insanity",335
"20579","insatiability",3
"20580","insatiable",78
"20581","insatiably",5
"20582","inscribe",8
"20583","inscription",63
"20584","inscrutability",2
"20585","inscrutable",27
"20586","inscrutably",1
"20587","inseam",4
"20588","insect",163
"20589","insecticide",21
"20590","insecure",178
"20591","insecurely",4
"20592","insecurity",162
"20593","inseminate",1
"20594","insemination",11
"20595","insensate",4
"20596","insensibility",4
"20597","insensible",4
"20598","insensibly",2
"20599","insensitive",85
"20600","insensitivity",17
"20601","insentient",1
"20602","inseparability",2
"20603","inseparable",76
"20604","inseparably",4
"20605","inseparate",1
"20606","insert",584
"20607","inserted",324
"20608","insertion",33
"20609","inset",15
"20610","inshore",6
"20611","inside",7503
"20612","insider",158
"20613","insidious",90
"20614","insidiously",9
"20615","insidiousness",3
"20616","insight",769
"20617","insightful",184
"20618","insignia",16
"20619","insignificance",24
"20620","insignificant",189
"20621","insincere",22
"20622","insincerely",3
"20623","insincerity",7
"20624","insinuate",13
"20625","insinuating",24
"20626","insinuation",11
"20627","insipid",26
"20628","insipidity",1
"20629","insipidly",1
"20630","insist",372
"20631","insistence",125
"20632","insistent",71
"20633","insistently",10
"20634","insofar",76
"20635","insolation",1
"20636","insole",10
"20637","insolence",11
"20638","insolency",1
"20639","insolent",11
"20640","insolently",1
"20641","insoluble",14
"20642","insolubly",1
"20643","insolvability",1
"20644","insolvency",25
"20645","insolvent",24
"20646","insomnia",124
"20647","insomniac",21
"20648","insomuch",11
"20649","insouciance",4
"20650","insouciant",4
"20651","insouciantly",1
"20652","inspan",1
"20653","inspect",97
"20654","inspectable",1
"20655","inspection",249
"20656","inspector",213
"20657","inspectorate",1
"20658","inspiration",2704
"20659","inspirational",399
"20660","inspirationally",1
"20661","inspire",836
"20662","inspired",3149
"20663","inspirer",1
"20664","inspiring",873
"20665","inspirit",1
"20666","instability",85
"20667","install",324
"20668","installation",322
"20669","installer",30
"20670","installment",309
"20671","instance",1560
"20672","instant",967
"20673","instantaneity",2
"20674","instantaneous",29
"20675","instantaneously",41
"20676","instantly",886
"20677","instate",3
"20678","instatement",1
"20679","instead",10406
"20680","instep",5
"20681","instigate",23
"20682","instigation",10
"20683","instigator",20
"20684","instill",63
"20685","instillation",1
"20686","instinct",336
"20687","instinctive",67
"20688","instinctively",148
"20689","instinctual",24
"20690","institute",933
"20691","institution",528
"20692","institutional",188
"20693","institutionalism",1
"20694","institutionalization",6
"20695","institutionalize",2
"20696","institutionally",11
"20697","instruct",78
"20698","instructed",265
"20699","instructer",1
"20700","instruction",428
"20701","instructional",80
"20702","instructive",47
"20703","instructively",1
"20704","instructor",344
"20705","instrument",438
"20706","instrumental",291
"20707","instrumentalism",1
"20708","instrumentalist",15
"20709","instrumentality",4
"20710","instrumentally",9
"20711","instrumentation",48
"20712","instrumentist",1
"20713","insubordinate",6
"20714","insubordination",11
"20715","insubstantial",15
"20716","insubstantiality",2
"20717","insufferable",32
"20718","insufferableness",1
"20719","insufferably",5
"20720","insufficiency",17
"20721","insufficient",103
"20722","insufficiently",14
"20723","insufflate",1
"20724","insula",1
"20725","insular",37
"20726","insularity",7
"20727","insulate",27
"20728","insulated",68
"20729","insulating",7
"20730","insulation",96
"20731","insulator",2
"20732","insulin",121
"20733","insult",283
"20734","insulting",157
"20735","insultingly",3
"20736","insuperable",3
"20737","insuperably",1
"20738","insupportable",3
"20739","insupportably",1
"20740","insurability",1
"20741","insurable",1
"20742","insurance",1833
"20743","insure",70
"20744","insured",91
"20745","insurer",17
"20746","insurgence",5
"20747","insurgency",57
"20748","insurgent",70
"20749","insurmountable",62
"20750","insurmountably",2
"20751","insurrection",29
"20752","insurrectionary",3
"20753","intact",314
"20754","intaglio",4
"20755","intake",308
"20756","intangibility",1
"20757","intangible",65
"20758","intarsia",3
"20759","integer",12
"20760","integral",231
"20761","integrally",3
"20762","integrate",167
"20763","integration",249
"20764","integrative",26
"20765","integrator",3
"20766","integrity",593
"20767","intellect",183
"20768","intellection",2
"20769","intellectual",942
"20770","intellectualism",10
"20771","intellectualist",1
"20772","intellectuality",2
"20773","intellectualization",8
"20774","intellectualize",1
"20775","intellectually",141
"20776","intelligence",1233
"20777","intelligenced",1
"20778","intelligencer",4
"20779","intelligent",791
"20780","intelligently",46
"20781","intelligentsia",24
"20782","intelligibility",3
"20783","intelligible",33
"20784","intelligibly",1
"20785","intemperance",2
"20786","intemperate",6
"20787","intend",570
"20788","intendance",1
"20789","intendant",2
"20790","intended",1507
"20791","intending",101
"20792","intense",1271
"20793","intensely",213
"20794","intensification",9
"20795","intensifier",3
"20796","intensify",56
"20797","intension",1
"20798","intensity",461
"20799","intensive",262
"20800","intensively",17
"20801","intent",736
"20802","intention",820
"20803","intentional",249
"20804","intentionality",19
"20805","intentionally",272
"20806","intentioned",51
"20807","intently",102
"20808","inter",260
"20809","interact",452
"20810","interaction",544
"20811","interactional",3
"20812","interactionism",1
"20813","interactionist",5
"20814","interactive",336
"20815","interactivity",35
"20816","interagency",10
"20817","interbank",4
"20818","interborough",1
"20819","interbreed",4
"20820","intercalary",4
"20821","intercalate",1
"20822","intercalation",1
"20823","intercede",18
"20824","intercept",35
"20825","intercepting",9
"20826","interception",18
"20827","interceptor",9
"20828","intercession",57
"20829","intercessor",7
"20830","intercessory",7
"20831","interchange",35
"20832","interchangeability",2
"20833","interchangeable",57
"20834","interchangeably",17
"20835","intercity",3
"20836","interclub",1
"20837","intercoastal",1
"20838","intercollegiate",13
"20839","intercolonial",1
"20840","intercom",33
"20841","intercommunicate",1
"20842","intercommunication",1
"20843","intercommunion",1
"20844","intercommunity",1
"20845","intercompany",1
"20846","interconnect",3
"20847","interconnection",7
"20848","intercontinental",38
"20849","intercooler",6
"20850","intercrural",1
"20851","intercultural",22
"20852","interdenominational",2
"20853","interdepartmental",1
"20854","interdependence",19
"20855","interdependency",4
"20856","interdependent",16
"20857","interdependently",1
"20858","interdict",4
"20859","interdiction",14
"20860","interest",4515
"20861","interested",4047
"20862","interestedly",1
"20863","interesting",7426
"20864","interestingly",348
"20865","interface",223
"20866","interfere",174
"20867","interference",159
"20868","interferer",2
"20869","interfering",74
"20870","interglacial",2
"20871","intergovernmental",17
"20872","interim",144
"20873","interior",888
"20874","interiority",6
"20875","interject",26
"20876","interjection",8
"20877","interlace",1
"20878","interlaced",14
"20879","interleague",3
"20880","interlibrary",7
"20881","interline",4
"20882","interlinear",2
"20883","interlining",1
"20884","interlink",2
"20885","interlock",10
"20886","interlocution",1
"20887","interlocutor",18
"20888","interlocutory",1
"20889","interlope",1
"20890","interloper",8
"20891","interlude",57
"20892","intermarriage",7
"20893","intermarry",3
"20894","intermediary",36
"20895","intermediate",155
"20896","intermediation",3
"20897","interment",12
"20898","intermezzo",11
"20899","interminable",45
"20900","interminably",10
"20901","intermingle",2
"20902","intermission",39
"20903","intermitted",1
"20904","intermittent",59
"20905","intermittently",48
"20906","intermix",4
"20907","intermixture",4
"20908","intermontane",1
"20909","intermountain",2
"20910","intern",187
"20911","internal",997
"20912","internality",6
"20913","internalization",6
"20914","internalize",30
"20915","internally",143
"20916","internals",5
"20917","international",3603
"20918","internationalism",18
"20919","internationalist",20
"20920","internationality",1
"20921","internationalization",2
"20922","internationally",235
"20923","internecine",9
"20924","internee",1
"20925","internist",4
"20926","internment",39
"20927","internship",233
"20928","interparliamentary",4
"20929","interpenetrate",1
"20930","interpenetration",2
"20931","interpersonal",59
"20932","interphone",2
"20933","interplanetary",11
"20934","interplay",65
"20935","interpolate",2
"20936","interpolation",3
"20937","interpolative",1
"20938","interpolator",1
"20939","interpose",2
"20940","interposing",1
"20941","interposition",1
"20942","interpret",287
"20943","interpretable",1
"20944","interpretation",645
"20945","interpretational",2
"20946","interpretative",8
"20947","interpreter",68
"20948","interpretive",50
"20949","interpretively",1
"20950","interregnum",6
"20951","interrelate",1
"20952","interrelated",14
"20953","interrelatedness",1
"20954","interrelation",3
"20955","interrelationship",9
"20956","interreligious",4
"20957","interrogate",22
"20958","interrogation",89
"20959","interrogative",4
"20960","interrogatively",2
"20961","interrogator",6
"20962","interrogatory",11
"20963","interrupt",127
"20964","interrupted",256
"20965","interrupting",79
"20966","interruption",75
"20967","interschool",1
"20968","intersect",39
"20969","intersection",213
"20970","intersectional",3
"20971","intersession",1
"20972","intersex",8
"20973","intersexuality",3
"20974","intersociety",1
"20975","interspace",3
"20976","interspecific",1
"20977","intersperse",9
"20978","interstate",131
"20979","interstellar",25
"20980","interstice",1
"20981","interstitial",16
"20982","intersubjective",2
"20983","intertidal",1
"20984","intertribal",1
"20985","intertwine",18
"20986","intertwining",13
"20987","interval",117
"20988","intervallic",1
"20989","intervene",143
"20990","intervention",496
"20991","interventionism",7
"20992","interventionist",16
"20993","interview",2314
"20994","interviewee",31
"20995","interviewer",142
"20996","interwar",11
"20997","interweave",9
"20998","interweaving",10
"20999","interwove",1
"21000","interwoven",48
"21001","interzone",1
"21002","intestinal",50
"21003","intestine",39
"21004","intimacy",261
"21005","intimate",541
"21006","intimately",120
"21007","intimation",8
"21008","intimidate",72
"21009","intimidation",106
"21010","intimidator",2
"21011","into",62863
"21012","intolerable",64
"21013","intolerably",7
"21014","intolerance",125
"21015","intolerant",96
"21016","intonation",16
"21017","intone",3
"21018","intoxicant",2
"21019","intoxicate",4
"21020","intoxicated",65
"21021","intoxicating",68
"21022","intoxicatingly",3
"21023","intoxication",25
"21024","intracoastal",1
"21025","intracranial",2
"21026","intractability",2
"21027","intractable",22
"21028","intractably",2
"21029","intramural",4
"21030","intramuscularly",2
"21031","intranasal",3
"21032","intransient",1
"21033","intransigent",9
"21034","intransigently",1
"21035","intraocular",2
"21036","intraosseous",1
"21037","intraparty",1
"21038","intraperitoneal",2
"21039","intraspecific",1
"21040","intraspinal",2
"21041","intrastate",1
"21042","intravenous",17
"21043","intravenously",6
"21044","intrepid",83
"21045","intrepidity",1
"21046","intrepidness",1
"21047","intricacy",18
"21048","intricate",247
"21049","intricately",46
"21050","intrication",1
"21051","intrigue",173
"21052","intriguing",524
"21053","intriguingly",16
"21054","intrinsic",106
"21055","intrinsical",1
"21056","intrinsically",44
"21057","introduce",924
"21058","introducer",1
"21059","introduction",923
"21060","introductory",118
"21061","introgression",2
"21062","introit",3
"21063","introitus",1
"21064","introspect",5
"21065","introspection",63
"21066","introspective",91
"21067","introspectiveness",1
"21068","introversion",13
"21069","introvert",60
"21070","introverted",75
"21071","introvertive",2
"21072","intrude",37
"21073","intruder",45
"21074","intruding",21
"21075","intrusion",52
"21076","intrusive",78
"21077","intrusively",1
"21078","intrusiveness",3
"21079","intuit",22
"21080","intuition",182
"21081","intuitional",1
"21082","intuitionist",1
"21083","intuitive",206
"21084","intuitively",58
"21085","intuitiveness",3
"21086","inundate",13
"21087","inundation",10
"21088","inure",2
"21089","inured",9
"21090","invade",131
"21091","invader",30
"21092","invalid",82
"21093","invalidate",25
"21094","invalidation",11
"21095","invalidity",26
"21096","invaluable",183
"21097","invariable",7
"21098","invariably",177
"21099","invariance",1
"21100","invariant",1
"21101","invasion",427
"21102","invasive",96
"21103","invective",15
"21104","invectiveness",1
"21105","inveigh",2
"21106","inveigle",4
"21107","invent",197
"21108","invention",415
"21109","inventive",159
"21110","inventively",3
"21111","inventiveness",25
"21112","inventor",119
"21113","inventory",319
"21114","inverse",32
"21115","inversed",2
"21116","inversely",17
"21117","inversion",36
"21118","invert",40
"21119","invertebrate",6
"21120","inverted",86
"21121","inverter",11
"21122","invest",530
"21123","investable",1
"21124","investigate",442
"21125","investigating",323
"21126","investigation",1002
"21127","investigational",3
"21128","investigative",113
"21129","investigator",136
"21130","investigatory",6
"21131","investiture",2
"21132","investment",1236
"21133","investor",154
"21134","inveterate",10
"21135","inveterately",1
"21136","invidious",8
"21137","invigilator",1
"21138","invigorate",9
"21139","invigorating",46
"21140","invigoratingly",2
"21141","invigorator",2
"21142","invincibility",8
"21143","invincible",97
"21144","inviolable",5
"21145","inviolate",3
"21146","invisibility",39
"21147","invisible",655
"21148","invisibly",15
"21149","invitation",536
"21150","invitational",27
"21151","invitatory",3
"21152","invite",821
"21153","invitee",6
"21154","inviter",2
"21155","inviting",443
"21156","invitingly",1
"21157","invocation",34
"21158","invoice",46
"21159","invoke",89
"21160","invoker",2
"21161","involuntarily",39
"21162","involuntary",57
"21163","involution",2
"21164","involve",684
"21165","involved",4204
"21166","involvement",492
"21167","invulnerability",5
"21168","invulnerable",13
"21169","inward",148
"21170","inwardly",72
"21171","inwardness",2
"21172","inwards",33
"21173","inwood",3
"21174","io",97
"21175","iodide",5
"21176","iodine",72
"21177","iodo",1
"21178","iolite",2
"21179","ion",95
"21180","ionic",15
"21181","ionizer",2
"21182","ionone",1
"21183","ionosphere",21
"21184","ionospheric",6
"21185","iota",40
"21186","ipecac",3
"21187","ipecacuanha",1
"21188","irascible",6
"21189","irate",47
