"word1","word2"
"lance","armstrong"
"land","land"
"land","lost"
"land","today"
"landed","role"
"landing","page"
"landmark","lanes"
"landmark","theater"
"lands","song"
"landscape","architecture"
"lane","ave"
"lane","lane"
"lanes","traffic"
"language","learn"
"language","don"
"languages","different"
"languages","just"
"languages","speak"
"lap","dance"
"laps","old"
"laptop","working"
"laptop","won"
"large","scale"
"largely","matter"
"larger","role"
"larger","group"
"larger","audience"
"larger","size"
"largest","internet"
"larry","bird"
"las","vegas"
"laser","tag"
"last","minute"
"lasted","hours"
"lasted","days"
"lasting","impression"
"lasts","forever"
"late","last"
"lately","just"
"lately","love"
"later","today"
"latest","news"
"latino","night"
"latte","art"
"laugh","hard"
"laugh","love"
"laughed","hard"
"laughing","loud"
"laughs","jokes"
"laughter","tears"
"launch","new"
"launched","new"
"launches","new"
"launching","new"
"laundry","just"
"laura","bush"
"laura","hope"
"laura","happy"
"lauren","hill"
"lavender","oil"
"law","tip"
"law","enforcement"
"lawn","like"
"lawrence","central"
"laws","nature"
"laws","just"
"lawson","just"
"lawsuit","coming"
"lawsuits","filed"
"lawyer","good"
"lawyers","know"
"lawyers","judges"
"lax","team"
"lax","tonight"
"lay","firm"
"layer","dip"
"layer","bars"
"laying","vocals"
"laying","day"
"layout","just"
"lazy","sunday"
"lb","week"
"lbs","lbs"
"lbs","lost"
"lbs","month"
"le","sigh"
"lead","singer"
"leader","follower"
"leaders","born"
"leaders","meeting"
"leadership","conference"
"leading","worship"
"leads","th"
"leads","good"
"leaf","wind"
"leaf","today"
"league","baseball"
"leagues","year"
"leagues","forming"
"leagues","get"
"leak","put"
"lean","forward"
"leaning","right"
"leaning","chair"
"leap","year"
"learn","lot"
"learned","today"
"learning","experience"
"learns","mistakes"
"lease","exclusive"
"lease","life"
"leather","bound"
"leave","alone"
"leaves","game"
"leaving","work"
"lecture","series"
"led","believe"
"led","pink"
"lee","watson"
"lee","simmons"
"left","handed"
"leftover","lunch"
"leftovers","fridge"
"leg","trip"
"leg","syndrome"
"leg","just"
"legacy","leave"
"legal","issues"
"legally","change"
"legend","gone"
"legendary","composer"
"legends","week"
"legends","hidden"
"legislation","license"
"legislative","day"
"legit","right"
"legitimate","question"
"legs","today"
"legs","workout"
"legs","shaking"
"lemme","get"
"lemon","juice"
"lemonade","day"
"lemonade","mouth"
"lend","helping"
"lending","hand"
"length","film"
"lengthy","discussion"
"lengthy","list"
"lens","cap"
"leo","lion"
"leon","russell"
"leonard","cohen"
"les","brown"
"lesser","value"
"lesson","day"
"lessons","learned"
"let","know"
"lets","get"
"letter","word"
"letters","like"
"letters","editor"
"letters","numbers"
"letting","know"
"lettuce","tomato"
"level","day"
"level","need"
"level","level"
"level","like"
"level","head"
"level","love"
"level","service"
"level","high"
"level","get"
"levels","welcome"
"leverage","social"
"levy","dancing"
"lewis","says"
"lewis","gallery"
"li","just"
"liability","insurance"
"liar","liar"
"liberals","mitt"
"liberty","rd"
"librarian","friends"
"librarians","need"
"librarians","get"
"libraries","libraries"
"libraries","like"
"libraries","closed"
"library","today"
"libya","feb"
"libya","syria"
"license","plates"
"licensed","driver"
"licenses","different"
"licensing","deal"
"lick","like"
"lick","lips"
"lie","lie"
"lied","cheated"
"life","good"
"lifelong","fan"
"lifestyle","changes"
"lifetime","true"
"lift","high"
"lift","today"
"lifted","weights"
"lifting","running"
"lifting","hands"
"light","end"
"lighter","fluid"
"lighting","ceremony"
"lighting","design"
"lightly","breathe"
"lightly","used"
"lightning","fast"
"lights","go"
"like","good"
"liked","lot"
"liked","better"
"likely","get"
"likes","facebook"
"likewise","look"
"liking","new"
"lily","pad"
"limbaugh","just"
"lime","green"
"limit","number"
"limit","get"
"limitations","live"
"limitations","ones"
"limited","edition"
"limiting","beliefs"
"limits","life"
"lin","just"
"lin","story"
"lincoln","park"
"linda","vista"
"lindsay","wells"
"lindsey","andy"
"line","just"
"lined","like"
"lined","summer"
"linen","pants"
"liner","don"
"lines","code"
"lineup","good"
"lining","get"
"link","work"
"linked","data"
"linking","twitter"
"links","coming"
"lion","cheat"
"lion","man"
"lion","like"
"lion","witch"
"lions","win"
"lip","ring"
"lip","stick"
"lips","speak"
"lips","lips"
"lips","just"
"lips","look"
"lipstick","wearing"
"liquid","soap"
"lisa","turtle"
"lisa","just"
"list","today"
"listed","today"
"listed","website"
"listen","song"
"listened","time"
"listened","tracks"
"listened","today"
"listeners","know"
"listening","music"
"listing","company"
"lists","get"
"lists","don"
"lists","make"
"lit","lit"
"lit","just"
"literacy","training"
"literally","best"
"literary","history"
"literature","class"
"little","girl"
"live","life"
"lived","years"
"liver","oil"
"liverpool","chelsea"
"lives","saved"
"lives","children"
"lives","don"
"lives","happy"
"lives","hope"
"living","room"
"liz","hope"
"lloyd","wright"
"ln","dallas"
"lo","green"
"load","bases"
"load","time"
"load","money"
"loaded","th"
"loading","dock"
"loads","fun"
"loan","forgiveness"
"loans","get"
"lobby","pm"
"lobster","dinner"
"local","businesses"
"locally","owned"
"locals","night"
"located","th"
"located","near"
"location","based"
"locations","open"
"lock","good"
"lock","tweets"
"locked","car"
"locker","today"
"lockout","season"
"lockout","end"
"locks","keys"
"locks","tomorrow"
"locks","tonight"
"locks","today"
"lodge","pm"
"lodge","tonight"
"log","twitter"
"logan","henderson"
"logan","circle"
"logic","reason"
"logic","like"
"logical","choice"
"logical","thing"
"logical","reason"
"logo","design"
"london","today"
"london","china"
"london","week"
"london","good"
"london","paris"
"london","town"
"lone","star"
"lonely","tonight"
"lonely","heart"
"long","term"
"longer","get"
"longest","day"
"longtime","fan"
"look","like"
"looked","like"
"looking","forward"
"lookout","great"
"looks","like"
"loop","holes"
"loose","pounds"
"loose","change"
"lopez","tonight"
"lord","knows"
"lori","just"
"lori","get"
"lori","brewer"
"los","angeles"
"lose","game"
"losers","go"
"loses","job"
"losing","weight"
"loss","words"
"losses","row"
"lost","pounds"
"lot","people"
"lots","work"
"lottery","ticket"
"lotus","dance"
"lou","great"
"loud","music"
"louder","words"
"loudly","hear"
"louis","armstrong"
"louise","penny"
"louisiana","purchase"
"louisville","cardinals"
"lounge","tonight"
"love","song"
"loved","love"
"lovely","ladies"
"lover","like"
"lover","wednesday"
"lover","friend"
"lovers","check"
"loves","loves"
"loving","weather"
"low","income"
"lower","level"
"lowest","common"
"lows","lower"
"loyal","fans"
"loyalty","points"
"loyalty","day"
"lp","thursday"
"lt","lt"
"ltd","case"
"lucas","oil"
"luck","hope"
"luckily","did"
"luckily","just"
"lucky","get"
"lucy","sky"
"luggage","tags"
"luis","started"
"luis","la"
"luke","bryan"
"lunch","today"
"luncheon","today"
"lung","association"
"lungs","way"
"lure","dark"
"lush","green"
"luxury","cars"
"lying","bed"
"lynn","thanks"
"lyrics","song"
"ma","ana"
"mac","cheese"
"machine","running"
"machine","full"
"machines","take"
"mack","center"
"mack","daddy"
"mack","got"
"macy","day"
"macy","thanksgiving"
"madden","nfl"
"made","day"
"madison","wi"
"madness","just"
"madness","bracket"
"madonna","like"
"madrid","barcelona"
"madrid","vs"
"mae","west"
"magazine","cover"
"magazines","newspapers"
"maggie","grace"
"maggie","brooks"
"magic","johnson"
"magical","time"
"magnet","schools"
"magnificent","seven"
"magnificent","day"
"magnificent","monday"
"magnolia","bay"
"mail","address"
"mailed","today"
"mailed","letter"
"mailed","check"
"mailing","address"
"mails","day"
"main","reason"
"maine","lobster"
"mainly","use"
"mainstream","radio"
"maintain","integrity"
"maintaining","status"
"maintenance","guy"
"major","thanks"
"major","bummer"
"major","major"
"major","points"
"majority","americans"
"majors","try"
"make","sure"
"maker","mark"
"makers","need"
"makes","feel"
"makeup","artist"
"making","good"
"malcolm","middle"
"male","female"
"males","females"
"mall","today"
"malt","house"
"mama","love"
"man","just"
"manage","get"
"managed","get"
"management","system"
"manager","position"
"managers","know"
"manages","make"
"managing","social"
"managing","director"
"manchester","city"
"mandate","health"
"mandatory","viewing"
"mango","shrimp"
"mango","butter"
"manhattan","brooklyn"
"mann","love"
"manner","traveling"
"manning","go"
"manning","new"
"mansion","tonight"
"mantra","day"
"manual","style"
"manufacturing","facility"
"map","time"
"map","map"
"maple","syrup"
"maps","car"
"maps","kids"
"mar","pm"
"mar","fair"
"marathon","training"
"marble","restoration"
"marc","train"
"march","th"
"marching","band"
"marcus","allen"
"margaret","fuller"
"margarita","day"
"margaritas","today"
"margin","error"
"maria","island"
"maria","carter"
"marie","claire"
"marilyn","johnson"
"marina","franklin"
"marina","diamonds"
"marine","corps"
"mariners","win"
"marines","real"
"marines","thank"
"mario","williams"
"marion","co"
"marion","barry"
"mark","calendar"
"marked","calendar"
"marker","design"
"market","today"
"marketing","plan"
"marketplace","ideas"
"marketplace","today"
"markets","global"
"marking","calendar"
"marks","start"
"marley","documentary"
"marlins","game"
"marquette","tonight"
"marquette","game"
"marquette","today"
"marquette","wisconsin"
"marriage","man"
"marriages","end"
"married","years"
"marry","night"
"mars","attacks"
"mars","like"
"marshall","day"
"mart","today"
"martha","stewart"
"martial","arts"
"martin","case"
"martini","bar"
"martini","night"
"marty","houston"
"marvel","movies"
"marvin","lewis"
"mary","kay"
"maryland","virginia"
"mash","ups"
"mask","time"
"mason","jars"
"mason","guest"
"mass","ave"
"massage","therapist"
"massive","heart"
"massive","fan"
"master","plan"
"masterpiece","theater"
"masters","champion"
"mat","cardio"
"match","made"
"matched","felt"
"matches","today"
"matching","funds"
"matching","socks"
"matching","tattoos"
"mate","just"
"material","possessions"
"materials","available"
"mates","don"
"mates","people"
"math","teacher"
"matt","flynn"
"matter","fact"
"matters","compared"
"matthew","great"
"matthews","like"
"matthews","just"
"matthews","ravens"
"mature","people"
"mature","like"
"maurice","thank"
"maurice","jones"
"mavericks","game"
"max","life"
"maximum","results"
"maxwell","free"
"maya","happy"
"maya","companion"
"maybe","just"
"mayo","party"
"mayor","cory"
"mayor","just"
"mayor","chicago"
"mb","fans"
"mc","hammer"
"mccain","obama"
"mccain","bill"
"mccarthy","road"
"mccoy","just"
"mcdonald","commercial"
"md","house"
"meal","day"
"meals","snacks"
"mean","anything"
"meaning","life"
"meaningful","use"
"means","lot"
"meant","like"
"meantime","check"
"measure","wealth"
"measured","poets"
"measured","take"
"measuring","stick"
"meat","lover"
"meat","meat"
"mechanical","problems"
"med","school"
"medal","freedom"
"media","day"
"median","age"
"medicaid","cuts"
"medical","center"
"medicare","medicaid"
"medication","roman"
"medications","doctor"
"medicine","discounts"
"medieval","studies"
"meditation","class"
"meditation","pm"
"mediterranean","food"
"medium","topping"
"medium","sized"
"meet","greet"
"meeting","today"
"meetings","today"
"meets","world"
"megan","fox"
"meh","just"
"mel","gibson"
"melissa","love"
"melissa","gilbert"
"melody","guy"
"melt","faces"
"melted","cheese"
"melting","faces"
"member","family"
"members","card"
"membership","drive"
"membership","today"
"memo","today"
"memo","going"
"memoir","life"
"memorable","day"
"memorial","day"
"memories","day"
"memory","lane"
"memphis","weekend"
"men","women"
"mental","illness"
"mentally","dating"
"mention","hope"
"mentioned","today"
"mentioned","great"
"mentioned","article"
"mentioning","tweet"
"mentions","happy"
"mentor","business"
"menu","items"
"menus","available"
"mercedes","new"
"merchandise","mart"
"mercury","lounge"
"mercy","soul"
"mere","hours"
"merely","determine"
"merger","vote"
"merit","pay"
"merry","xmas"
"mesa","az"
"mess","hair"
"message","email"
"messages","don"
"messages","go"
"messages","send"
"messages","read"
"messed","head"
"messing","wit"
"messy","house"
"messy","bun"
"met","mother"
"metal","bands"
"meter","just"
"method","madness"
"methods","class"
"metro","area"
"metropolitan","room"
"metropolitan","areas"
"mexico","city"
"meyer","lemon"
"mg","day"
"mi","run"
"mia","twitter"
"miami","fl"
"mich","game"
"mich","ultra"
"michael","jackson"
"michele","obama"
"michelle","obama"
"michigan","state"
"mickey","mouse"
"microphone","like"
"microsoft","word"
"microwave","minutes"
"mid","day"
"middle","school"
"midnight","paris"
"midtown","manhattan"
"midway","airport"
"midwest","fashion"
"midwest","tour"
"might","get"
"mighty","fine"
"miguel","tonight"
"mike","wallace"
"mil","yr"
"mild","case"
"mild","sauce"
"mile","away"
"miles","today"
"military","bases"
"military","service"
"milk","chocolate"
"miller","band"
"million","followers"
"millions","people"
"mills","points"
"milwaukee","brewers"
"min","left"
"mind","body"
"minded","people"
"minds","discuss"
"mines","just"
"mini","heart"
"minimal","effort"
"minimum","wage"
"ministry","abused"
"minneapolis","st"
"minnesota","vikings"
"minor","league"
"mint","com"
"minus","hours"
"minute","left"
"minutes","get"
"miracle","whip"
"miracles","today"
"miracles","life"
"miracles","wonder"
"miranda","concert"
"mirror","mirror"
"mirrors","talk"
"miserable","life"
"misery","easier"
"misleading","people"
"misleading","title"
"miss","guys"
"missed","today"
"misses","come"
"missing","great"
"mission","accomplished"
"mississippi","valley"
"mississippi","street"
"missouri","missouri"
"mist","ben"
"mistake","make"
"mistaken","think"
"mistakes","made"
"mister","rogers"
"mitchell","airport"
"mitt","romney"
"mix","tonight"
"mixed","feelings"
"mixer","tonight"
"mixing","done"
"ml","history"
"mm","good"
"mn","house"
"mo","money"
"mob","wives"
"mobile","apps"
"mock","interview"
"mode","threw"
"mode","transportation"
"model","good"
"model","model"
"model","looking"
"modeling","gig"
"models","interested"
"models","work"
"moderate","panel"
"modern","day"
"modest","speech"
"modified","modified"
"moisture","air"
"molly","shannon"
"mom","just"
"moment","just"
"moments","like"
"momentum","shift"
"mommy","love"
"moms","day"
"mon","man"
"monday","night"
"mondays","just"
"mondays","pm"
"monetary","policy"
"monetary","donations"
"monetary","fund"
"money","just"
"monica","just"
"monica","beach"
"monitor","progress"
"monitoring","tools"
"monkey","bars"
"monkey","bread"
"monkey","bar"
"monkey","milwaukee"
"monkeys","temple"
"monkeys","tonight"
"monroe","county"
"monster","truck"
"monsters","don"
"montana","just"
"montgomery","alabama"
"month","year"
"monthly","payment"
"monthly","rent"
"monthly","event"
"months","ago"
"montreal","impact"
"montreal","canada"
"monument","lighting"
"mood","right"
"moody","get"
"moody","just"
"moon","tonight"
"moore","building"
"moral","character"
"moral","obligation"
"morality","capitalism"
"morgan","freeman"
"morning","happy"
"mornings","just"
"mornings","better"
"morris","chapman"
"morrison","bridge"
"morrow","nd"
"morrow","friday"
"morrow","lady"
"mortgage","payment"
"moses","make"
"moss","moss"
"mother","law"
"mothers","world"
"motion","picture"
"motivate","inspire"
"motivated","inspired"
"motivation","get"
"motor","racing"
"motorcycle","club"
"motto","don"
"mount","pleasant"
"mountain","lion"
"mountains","great"
"mouse","just"
"mouth","shut"
"move","new"
"moved","new"
"movement","today"
"moves","away"
"moves","forward"
"movie","just"
"movies","like"
"moving","new"
"mp","files"
"mph","pressure"
"mr","right"
"mrs","class"
"ms","hope"
"ms","really"
"ms","jones"
"msg","rates"
"mt","vernon"
"mtv","movie"
"mu","game"
"mud","pie"
"muffin","man"
"muffins","morning"
"mug","full"
"multi","site"
"multi","family"
"multiple","times"
"mum","buy"
"mum","screwed"
"municipal","building"
"murphy","movie"
"murray","found"
"muscle","car"
"muscles","smile"
"muse","tickets"
"museum","art"
"museums","social"
"museums","using"
"mushroom","onion"
"mushrooms","onions"
"music","video"
"musical","tastes"
"musician","listen"
"musician","time"
"musicians","music"
"musicians","feature"
"musicians","playing"
"muslims","hate"
"must","good"
"mustard","sauce"
"mutual","love"
"mutual","fund"
"mvp","award"
"myers","fl"
"myself","just"
"myspace","just"
"mysteries","life"
"mysteries","disappear"
"mysterious","island"
"mystery","team"
"myth","needs"
"myth","reality"
"na","na"
"nail","salon"
"nailed","today"
"nailed","head"
"nails","just"
"nails","toes"
"named","head"
"names","like"
"naming","child"
"naming","kids"
"naming","names"
"nancy","grace"
"nap","today"
"narrow","field"
"narrow","mind"
"narrow","focus"
"narrow","mark"
"nasa","space"
"nascar","race"
"nasdaq","announced"
"nash","going"
"nashville","tn"
"natalie","cole"
"natalie","wood"
"nate","mcmillan"
"nathan","just"
"nathan","lane"
"nation","world"
"nation","proud"
"nation","good"
"national","tv"
"nationally","ranked"
"nationals","harper"
"nationals","baseball"
"nationals","good"
"nationals","fan"
"nations","capital"
"nationwide","insurance"
"native","speaker"
"native","foods"
"nato","going"
"natural","hair"
"naturally","beautiful"
"nature","museum"
"nature","must"
"nature","does"
"naughty","nice"
"navigate","change"
"navy","pier"
"nba","finals"
"nbc","news"
"nc","state"
"ncaa","tourney"
"nd","annual"
"ne","portland"
"neal","just"
"near","house"
"nearest","expressing"
"nearly","years"
"neat","place"
"nebraska","game"
"necessarily","bad"
"necessary","just"
"necessary","step"
"necessary","ones"
"necessity","great"
"neck","woods"
"necklace","today"
"need","go"
"needed","get"
"needing","help"
"needle","thread"
"needles","face"
"needles","love"
"needless","say"
"needs","get"
"negative","people"
"neglect","angels"
"neglected","twitter"
"neighbor","kids"
"neighbor","yard"
"neighborhood","just"
"neighborhoods","real"
"neighborhoods","baltimore"
"neighboring","states"
"neighbors","know"
"neighbors","think"
"neighbors","respect"
"neighbors","like"
"neil","young"
"nelson","museum"
"neon","pink"
"nephew","today"
"nerd","love"
"nerd","day"
"nerve","people"
"nerves","shot"
"nerves","just"
"nervous","excited"
"nest","egg"
"nest","days"
"net","great"
"net","details"
"netflix","instant"
"netherlands","vs"
"nets","logo"
"network","sponsors"
"networking","site"
"networks","get"
"networks","just"
"neutral","site"
"nevada","pale"
"new","year"
"newark","office"
"newborn","son"
"newer","stuff"
"newest","followers"
"newly","single"
"newport","beach"
"news","feed"
"newsletter","coming"
"newspaper","article"
"newspapers","magazines"
"newt","says"
"newt","mitt"
"newt","got"
"newton","ma"
"newton","must"
"nfl","draft"
"nhl","playoffs"
"nice","meet"
"nicely","written"
"nicer","guy"
"niche","market"
"nicholas","sparks"
"nick","perry"
"nickname","don"
"nicole","smith"
"niece","just"
"niece","said"
"niggas","like"
"night","great"
"nightclub","albuquerque"
"nightclub","nyc"
"nightmare","just"
"nightmares","dreams"
"nights","row"
"nike","gps"
"nikki","love"
"nina","garcia"
"nina","campbell"
"ninja","moves"
"ninth","inning"
"nj","area"
"nm","business"
"nm","supreme"
"nm","today"
"noah","ankle"
"noble","pm"
"nod","head"
"noise","make"
"noises","outside"
"nolan","amazon"
"nominated","grammy"
"nominated","oscar"
"nomination","best"
"nominations","open"
"nominees","tonight"
"nominees","native"
"non","profits"
"nonprofit","world"
"nonsense","don"
"noodles","co"
"noon","today"
"nope","don"
"norm","duke"
"norm","lewis"
"normal","people"
"normally","say"
"normally","like"
"normally","use"
"normally","people"
"normally","take"
"norman","vincent"
"north","carolina"
"northeast","ohio"
"northern","ca"
"northwest","herald"
"northwestern","just"
"northwestern","university"
"norwegian","championship"
"nose","time"
"nose","throat"
"nostalgia","used"
"notable","birthdays"
"notch","lemme"
"note","self"
"notebook","paper"
"noted","thank"
"notes","great"
"notes","class"
"notes","new"
"notice","follow"
"noticed","happen"
"notices","joins"
"noticing","lot"
"notified","email"
"noting","new"
"notorious","big"
"nov","pm"
"novel","gray"
"novels","like"
"november","day"
"november","month"
"nowadays","just"
"np","great"
"np","big"
"np","good"
"npr","morning"
"nuclear","war"
"nuclear","program"
"nuggets","game"
"number","people"
"numbers","go"
"numbers","lie"
"numerous","showers"
"nurse","doctor"
"nurse","health"
"nurse","week"
"nurse","outfit"
"nurse","picture"
"nurses","office"
"nurses","united"
"nurses","day"
"nursing","home"
"nut","bread"
"nut","butter"
"nutrition","month"
"nutrition","intake"
"nuts","good"
"nw","st"
"nw","rd"
"nw","nd"
"ny","giants"
"nyc","today"
"oak","park"
"oakland","tonight"
"oaks","farmers"
"oatmeal","morning"
"oatmeal","breakfast"
"obama","just"
"obese","don"
"obesity","prevention"
"obey","know"
"object","oriented"
"objective","just"
"objects","think"
"objects","like"
"objects","ad"
"obligation","give"
"obscure","reference"
"observation","day"
"observe","marilyn"
"observe","learn"
"obsessed","love"
"obsessed","fan"
"obsession","love"
"obsession","just"
"obstacle","path"
"obstacle","opportunity"
"obstacles","overcome"
"obtain","peace"
"obtained","order"
"obvious","reason"
"obviously","don"
"occasion","just"
"occasional","showers"
"occasionally","time"
"occasionally","tweet"
"occasions","does"
"occupied","wall"
"occupy","wall"
"occur","day"
"occurred","just"
"occurs","beings"
"ocean","city"
"oct","pm"
"october","st"
"odd","future"
"oddly","like"
"oddly","shaped"
"odds","favor"
"offended","insult"
"offended","opinion"
"offense","looks"
"offensive","like"
"offensive","weapons"
"offensive","end"
"offer","free"
"offered","role"
"offered","buy"
"offered","take"
"offering","help"
"offering","diversity"
"offering","new"
"offers","chance"
"offers","help"
"offers","full"
"office","space"
"officer","said"
"officers","line"
"offices","new"
"offices","nyc"
"official","twitter"
"officially","done"
"officials","said"
"oh","wait"
"ohio","st"
"oil","spill"
"oils","skin"
"ok","just"
"okay","don"
"oklahoma","state"
"old","school"
"older","get"
"oldest","surviving"
"olive","juice"
"olive","branch"
"oliver","holmes"
"olives","vodka"
"olivia","beautiful"
"olympic","village"
"olympics","summer"
"olympics","start"
"ones","love"
"ongoing","support"
"onion","rings"
"onions","garlic"
"online","store"
"ontario","canada"
"oops","sorry"
"op","ed"
"open","pm"
"opened","eyes"
"opener","game"
"opening","day"
"openings","available"
"opens","today"
"opera","singers"
"opera","music"
"opera","theater"
"operate","interface"
"operate","own"
"operate","like"
"operate","business"
"operating","systems"
"operation","christmas"
"operations","manager"
"operator","hold"
"operators","run"
"opinion","just"
"opinions","just"
"opponent","says"
"opportunities","make"
"opportunity","get"
"oppose","marriage"
"opposed","marriage"
"opposing","views"
"opposite","field"
"opposition","encountered"
"oprah","network"
"ops","sorry"
"opt","double"
"optimism","leads"
"optimistic","future"
"optimistic","people"
"optimistic","just"
"option","like"
"optional","choose"
"options","just"
"orange","county"
"oranges","apples"
"orchestra","playing"
"orchestra","hall"
"order","today"
"ordered","new"
"ordering","pizza"
"ordering","new"
"orders","www"
"ordinance","day"
"ordinary","things"
"oregon","tomorrow"
"oregon","zoo"
"oregon","st"
"oregon","convention"
"organ","donation"
"organic","foods"
"organic","chemistry"
"organization","needs"
"organizations","need"
"organize","life"
"organized","group"
"organizers","great"
"organizing","event"
"orientation","tomorrow"
"oriented","architecture"
"oriented","person"
"origin","story"
"original","tweet"
"originally","called"
"originally","planned"
"origins","martial"
"orioles","games"
"orlando","florida"
"orleans","week"
"os","just"
"os","update"
"os","get"
"oscar","winners"
"oscars","love"
"ot","loss"
"ouch","feel"
"ouch","hope"
"ought","help"
"ought","interesting"
"ounce","prevention"
"ounces","water"
"outcome","income"
"outcomes","info"
"outdoor","space"
"outdoor","furniture"
"outdoors","morning"
"outdoors","summer"
"outer","space"
"outfit","tomorrow"
"outfits","look"
"outing","tomorrow"
"outlet","store"
"outline","book"
"outlook","calendar"
"outreach","today"
"outreach","program"
"outright","exposure"
"outs","go"
"outs","thanks"
"outside","house"
"outstanding","great"
"oven","right"
"oven","pizza"
"overall","pick"
"overcome","obstacles"
"overdue","thanks"
"overdue","visit"
"overhead","bin"
"overheard","office"
"overheard","work"
"overlooked","mae"
"overly","optimistic"
"overnight","stay"
"overnight","trip"
"overseas","get"
"oversight","hearing"
"overtime","rules"
"overweight","people"
"overwhelmed","just"
"overwhelming","urge"
"owe","lot"
"owe","taxes"
"owed","money"
"owen","daniels"
"owes","living"
"owl","city"
"own","bed"
"owned","pair"
"owned","night"
"owner","new"
"owners","need"
"ownership","group"
"owning","own"
"owns","rights"
"owns","place"
"oxford","english"
"oxford","university"
"oxygen","soul"
"oyster","house"
"oz","cans"
"oz","water"
"pa","job"
"pac","man"
"pace","mi"
"paced","world"
"pacific","beach"
"pack","course"
"pack","lunch"
"package","deals"
"packages","available"
"packed","ready"
"packers","fan"
"packing","room"
"packs","gum"
"pad","thai"
"padres","win"
"pads","today"
"page","facebook"
"pages","time"
"paid","attention"
"pain","just"
"painful","watch"
"pains","say"
"paint","nails"
"painted","walls"
"painter","light"
"painting","nails"
"paintings","today"
"paintings","sale"
"paintings","make"
"pair","shoes"
"pairing","dinner"
"pairs","pants"
"pal","pal"
"palace","th"
"pale","ale"
"palm","springs"
"palmer","house"
"pals","like"
"pam","did"
"pan","roasted"
"pan","pacific"
"pancakes","right"
"pancakes","today"
"pandora","radio"
"panel","today"
"panels","today"
"panic","mode"
"panthers","win"
"pantry","eat"
"pants","time"
"pants","tight"
"papa","johns"
"paper","done"
"papers","go"
"paperwork","make"
"par","th"
"parade","today"
"paradise","lost"
"paragraph","sentence"
"parallel","universe"
"paranormal","activity"
"parent","trigger"
"parent","guardian"
"parenthood","best"
"parenting","tips"
"parenting","magazine"
"parents","don"
"paris","hilton"
"park","today"
"parked","car"
"parker","points"
"parking","lot"
"parks","recreation"
"parkway","closed"
"parmesan","cheese"
"parole","hearing"
"part","team"
"partial","credit"
"participant","conference"
"participants","today"
"participate","social"
"participate","today"
"participate","online"
"participated","yesterday"
"participating","great"
"participation","points"
"particular","brand"
"particular","like"
"particularly","like"
"parties","just"
"parties","today"
"partisan","politics"
"partly","fault"
"partner","great"
"partners","meeting"
"partners","help"
"partnership","today"
"parts","today"
"parts","day"
"parts","just"
"party","tonight"
"partying","night"
"pass","time"
"passed","good"
"passed","got"
"passed","bed"
"passenger","seat"
"passes","just"
"passing","day"
"passion","passion"
"passion","music"
"passionate","love"
"passionate","people"
"passive","aggressive"
"passport","photo"
"password","sorry"
"password","just"
"password","get"
"password","protected"
"password","email"
"past","days"
"pasta","lunch"
"pasta","sauce"
"pasta","bowl"
"pasta","pizza"
"paste","word"
"pastor","vegan"
"pastor","just"
"pastry","world"
"pat","riley"
"patch","kids"
"patent","office"
"path","leave"
"pathetic","get"
"paths","soon"
"paths","crossed"
"patience","virtue"
"patient","person"
"patiently","waiting"
"patients","get"
"patio","open"
"patricia","smith"
"patricia","adams"
"patrick","day"
"patriots","go"
"patrol","agents"
"patron","driven"
"patrons","happy"
"pats","fans"
"pats","lost"
"pats","ravens"
"pats","won"
"pattern","developing"
"patterns","dry"
"patterns","change"
"patterns","new"
"patterns","just"
"patty","parade"
"paul","pierce"
"paula","love"
"pause","just"
"pause","moment"
"pay","attention"
"paying","bills"
"payment","month"
"payments","just"
"payne","game"
"payroll","taxes"
"pays","best"
"pays","gum"
"pc","pc"
"pdf","form"
"peace","mind"
"peaceful","night"
"peach","state"
"peak","run"
"peaks","just"
"peanut","butter"
"peanuts","tonight"
"pear","tree"
"pearl","jam"
"pearls","wisdom"
"peas","good"
"peas","just"
"peas","rice"
"peek","boo"
"peel","away"
"peel","myself"
"peeled","new"
"peeps","know"
"peeps","twitter"
"peeps","let"
"peeps","good"
"peeps","looking"
"peeps","hope"
"peeps","make"
"peer","review"
"peggy","peggy"
"pen","paper"
"penalty","shot"
"pencil","paper"
"pending","approval"
"penguin","update"
"penguins","win"
"penn","station"
"pennsylvania","new"
"pennsylvania","avenue"
"penny","thoughts"
"pens","game"
"pension","obligations"
"pension","fund"
"pentagon","city"
"people","like"
"peoples","laugh"
"peoples","dreams"
"peoples","drama"
"pepper","spray"
"peppers","tomatoes"
"pepsi","max"
"perceived","value"
"percent","chance"
"percentage","people"
"perception","wealth"
"perez","non"
"perfect","day"
"perfection","work"
"perfectly","fine"
"perform","live"
"performance","tonight"
"performances","tonight"
"performed","strength"
"performer","ted"
"performers","year"
"performers","know"
"performing","tonight"
"performs","live"
"performs","tomorrow"
"performs","pm"
"perfume","smells"
"periods","walked"
"perkins","gonna"
"perks","working"
"permanent","job"
"permanent","solution"
"permanently","just"
"permission","use"
"permit","process"
"perry","got"
"person","get"
"personal","trainer"
"personalities","like"
"personality","type"
"personally","think"
"persons","life"
"perspective","just"
"perspective","share"
"pet","sitting"
"pet","dog"
"pet","names"
"pete","miller"
"pete","pete"
"pete","sake"
"peter","pan"
"peterson","last"
"petition","save"
"pets","like"
"pets","get"
"petty","things"
"pg","league"
"ph","water"
